NU_CNPB_PLANO_DA;SG_PLANO_DA;NM_SITUACAO_PLANO_DA;NM_CARACTERISTICA;NM_MODALIDADE;NM_LEGISLACAO;NU_DURATION_MESES;TE_OBSERVACAO_DURATION;CS_MOTIVO;TIPO;CS_SITUACAO;DT_AVALIACAO;DT_CADASTRO;TE_OBSERVACOES;TE_RELATORIOS;IN_PATRIMONIO_GRUPO;VL_PATRIMONIO_COBERTURA;VL_INSUFICIENC_COBERTURA;DT_TRANSMISSAO;ID_RETIFICADA;NM_ATUARIO;NU_REGISTRO_MIBA;NU_REGISTRO_MTE;NM_EMPRESA_EXTERNA;NM_PLANO_DA;SG_EFPC_DA;NU_CNPJ_EFPC_DA;NM_RAZAO_SOCIAL_EFPC_DA;NU_MATRICULA_EFPC
2017000256;PLANO III;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;31/12/2022 00:00;30/09/2022 00:00;;;1;39903746.11;;30/03/2023 00:00;;JORGE JOAO DA SILVEIRA SOBRINHO;920;920;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO III DE APOSENTADORIA;BANESES;2.81651E+13;FUNDACAO BANESTES DE SEGURIDADE SOCIAL;81
2014001529;U-SHIN PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;13543289.93;;30/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA U-SHIN PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2014001529;U-SHIN PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Não aplicável.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;13543289.93;;30/03/2023 00:00;;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE APOSENTADORIA U-SHIN PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2022000919;CARIOCAPREV;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Em conformidade com a Portaria Previc nº 373, de 27 de abril de 2022, a entidade deve adotar a taxa de juros real anual no intervalo compreendido entre 70% da taxa de juros parâmetro e 0,4% ao ano acima da taxa de juros parâmetro, considerando-se a duração de 10 anos.;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;;;1;563373.16;;30/03/2023 00:00;;ARTHUR DE ARAUJO GODINHO LUZIA;13325622568;2353;todo;CARIOCAPREV;MONGERAL;7.14607E+12;MONGERAL AEGON FUNDO DE PENSAO;4217
2012001092;MARSPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;68;A duração do passivo é de 5,6765 anos (68 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;;;1;128377088.7;-92168.81;30/03/2023 00:00;;RENATA AMARAL LYRA                                                    ;1.258;1.258;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA MARSPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2012001092;MARSPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;68;A duração do passivo é de 5,6765 anos (68 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;;;1;128377088.7;-92168.81;30/03/2023 00:00;;RENATA AMARAL LYRA                                                    ;1.258;1.258;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA MARSPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2012001092;MARSPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;68;A duração do passivo é de 5,6765 anos (68 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;;;1;128377088.7;-92168.81;30/03/2023 00:00;;RENATA AMARAL LYRA                                                    ;1.258;1.258;TOWERS WATSON CONSULTORIA LTDA;PLANO DE APOSENTADORIA MARSPREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2015000674;PLANO PREVITÊ;ATIVO;Instituído;Contribuição Definida;LC 109;120;;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;0;;1;31846769.92;0;30/03/2023 00:00;;JORGE GARCIA FILHO;;2861;todo;PLANO PREVITÊ;PREVISC;8.01509E+13;SOC DE PREV COMPL DO SISTEMA FED DA IND DO ESTADO DE SC;1911
1984001183;APOSENTADORIA;ATIVO;Patrocinado;Contribuição Variável;LC 109;95;A duration informada refere-se ao passivo gerado pela parcela de Benefício Definido do plano. Calculada em função do fluxo de benefícios, a partir do sistema Venturo.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;2727270361;0;30/03/2023 00:00;;RENATO LUCCAS MAIA                                                    ;2498;2498;todo;PLANO DE APOSENTADORIA;VWPP;5.81656E+13;VOLKSWAGEN PREVIDENCIA PRIVADA;3472
1998003574;PREVI FUTURO;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;320;Calculada no sistema VENTURO da Previc, considerando o fluxo de caixa de 31.12.2022, sem considerar novos entrantes. A duração do passivo do Plano Previ Futuro corresponde a 26,67 anos, equivalente a 320,04 meses. ;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;Não há fato relevante.;;1;25783978197;0;30/03/2023 00:00;;VICTOR DE FREITAS SODRE;087212/00131/MG;3594 MIBA;CAIXA DE PREVIDENCIA DOS FUNCS DO BANCO DO BRASIL;PLANO DE BENEFÍCIOS 2;PREVI/BB;3.37545E+13;CAIXA DE PREVIDENCIA DOS FUNCS DO BANCO DO BRASIL;1781
2003002618;PLANO PETROS ULTRAFERTIL;ATIVO;Patrocinado;Benefício Definido;LC 109;147;A duration do passivo foi apurada conforme os critérios definidos na Resolução CNPC nº 30/2018 e em conformidade com as disposições contidas na Instrução Previc nº 33/2020. ;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;506985424.8;-17959990.19;30/03/2023 00:00;;GIANCARLO GIACOMINI GERMANY;1020;MIBA 1020;todo;PLANO PETROS ULTRAFERTIL;PETROS;3.40539E+13;FUNDACAO PETROBRAS DE SEGURIDADE SOCIAL PETROS;655
2014000247;HMB PREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;85;Duration apurada por meio do Sistema Venturo.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;44673982.87;0;30/03/2023 00:00;;MARIANA DE AZEVEDO MITZAKOFF;1188;1188;todo;PLANO DE APOSENTADORIA HMB PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007000156;SANOFI;ATIVO;Patrocinado;Contribuição Definida;LC 109;113;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2021, apurados de acordo com o previsto na Portaria nº 292/2020 da PREVIC.;1;Completa;2;31/12/2022 00:00;01/07/2022 00:00;;;1;1021611345;-1654290.33;30/03/2023 00:00;;SILVIO LOPES DA SILVA JUNIOR;1103;1103;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA SANOFI;PLANEJAR;5.20984E+12;PLANEJAR - SOCIEDADE DE PREVIDENCIA COMPLEMENTAR;4087
2012000738;TAESAPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Observações: Observada a legislação vigente, em especial a Resolução CNPC 30/2018 e a Instrução PREVIC 33/2020, haja vista a estruturação técnica do Plano, cuja modalidade é de Contribuição Definida, sem assunção de riscos ou regimes atuariais, considera-se a duration do passivo como sendo de 10 anos para fins de análise da taxa de juros parâmetro. A Nota Técnica Atuaral do Plano foi enviada à Previc, conforme protocolo 0001312820;1;Simplificada;2;31/12/2022 00:00;31/12/2022 00:00;Avaliação Atuarial referente ao encerramento do exercício de 2022.;;1;66824700.56;;30/03/2023 00:00;;RAFAEL PORTO DE ALMEIDA                                               ;1738;1738;todo;PLANO TAESA DE BENEFICIOS PREVIDENCIARIOS;FORLUZ;1.65399E+13;FUNDACAO FORLUMINAS DE SEGURIDADE SOCIAL FORLUZ;1479
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;107;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;21638671.38;0;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;GAMA CONSULTORES ASSOCIADOS LTDA;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;107;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;21638671.38;0;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;107;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;21638671.38;0;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;107;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;21638671.38;0;29/03/2023 00:00;;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2000006965;PLANO CELGPREV;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;112;A duração do passivo é de aproximadamente 112 meses (9,3336 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc.;1;Completa;2;31/12/2022 00:00;30/11/2022 00:00;Nulo;;1;661212798.2;-31449643.01;30/03/2023 00:00;;CASSIA MARIA NOGUEIRA;1049;1049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO DE BENEFÍCIOS CELGPREV;ELETRA;2.88439E+12;ELETRA - FUNDACAO DE PREVIDENCIA PRIVADA;1345
1982000783;BD I;ATIVO;Patrocinado;Benefício Definido;LC 108/109;111;A duração do passivo foi calculada em 9,2440 (111 meses) através do sistema Venturo da Previc, utilizando o fluxo probabilístico de receitas e despesas previdenciárias na posição de 31/12/2022, equivalente a média ponderada dos prazos dos fluxos de pagamentos de benefícios do Plano, líquidos de contribuições incidentes sobre esses benefícios.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;;;1;97608424.59;0;30/03/2023 00:00;;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO I DE BENEFICIOS SALDADO;INFRAPREV;2.76444E+13;INSTITUTO INFRAERO DE SEGURIDADE SOCIAL;59
1982001811;BD II;ATIVO;Patrocinado;Benefício Definido;LC 108/109;127;O cálculo da duration do passivo de 10,5563 anos foi realizado considerando estar contabilizado nas Provisões Matemáticas de Benefícios a Conceder o valor de R$ 334.262,78, referente a Provisão de Resgates de Participantes que perderam o vínculo com o Patrocinador, mas que ainda não efetuaram o Resgate de sua Reserva de Poupança.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;;;1;13920838.73;0;30/03/2023 00:00;;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO II DE BENEFÍCIOS;INFRAPREV;2.76444E+13;INSTITUTO INFRAERO DE SEGURIDADE SOCIAL;59
1993000992;PLANO DE BENEFÍCIOS DEUTSCHE BANK;ATIVO;Patrocinado;Contribuição Variável;LC 109;99;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Instrução Normativa Nº 33/2020 da Previc.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;144750317.9;0;30/03/2023 00:00;;JAQUELINE BETONIO;2535;2535;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA DEUTSCHE BANK;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1993000992;PLANO DE BENEFÍCIOS DEUTSCHE BANK;ATIVO;Patrocinado;Contribuição Variável;LC 109;99;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Instrução Normativa Nº 33/2020 da Previc.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;144750317.9;0;30/03/2023 00:00;;JAQUELINE BETONIO;2535;2535;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA DEUTSCHE BANK;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1993000992;PLANO DE BENEFÍCIOS DEUTSCHE BANK;ATIVO;Patrocinado;Contribuição Variável;LC 109;99;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na Instrução Normativa Nº 33/2020 da Previc.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;144750317.9;0;30/03/2023 00:00;;JAQUELINE BETONIO;2535;2535;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA DEUTSCHE BANK;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2007000611;SEALED PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;91;A duração do passivo é de 7,5747 anos (91 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;62988456.97;0;30/03/2023 00:00;;RAPHAEL BOSCO TEIXEIRA MONTELLO;2031;2031;TOWERS WATSON CONSULTORIA LTDA;PLANO DE CONTRIBUIÇÃO DEFINIDA SEALED AIR PREV;MULTIPREV;6.78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1985001438;PLANO BD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;100;A duration do passivo é de 8,3804 anos (100,6 meses), calculada com a taxa de juros de 3,70% a.a.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;278283990.3;0;30/03/2023 00:00;;VICENTE ADERSON PAZ SALES;1155;1155;todo;PLANO PREVIDENCIÁRIO DE BENEFICIOS DEFINIDOS;FAPECE;1.03935E+13;FUNDACAO ASSISTENCIAL E PREVIDENCIARIA DA EMATERCE;388
1986000729;PREVIBOSCH;ATIVO;Patrocinado;Contribuição Variável;LC 109;87;A duration informada refere-se ao passivo gerado pela parcela de Benefício Definido do plano: Rendas Vitalícias, conforme calculado no sistema Venturo.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;;;1;1069472582;0;30/03/2023 00:00;;RENATO LUCCAS MAIA                                                    ;2498;2498;todo;PLANO DE APOSENTADORIA BOSCH;PREVIBOSCH;5.4155E+13;PREVIBOSCH SOCIEDADE DE PREVIDENCIA PRIVADA;744
2002001456;CEEEPREV;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;A duração do passivo foi calculada em 10,0017 anos (120,0204 meses) através do sistema Venturo da Previc, utilizando o fluxo probabilístico de receitas e despesas previdenciárias na posição de 31/12/2022, equivalente a média ponderada dos prazos dos fluxos de pagamentos de benefícios do Plano, líquidos de contribuições incidentes sobre esses benefícios.;1;Completa;2;31/12/2022 00:00;31/10/2022 00:00;;;1;3191647282;0;30/03/2023 00:00;;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO DE BENEFÍCIOS CEEEPREV;FAMILIA PREVIDENCIA;9.08844E+13;FUNDACAO CEEE DE SEGURIDADE SOCIAL ELETROCEEE;1081
2002001456;CEEEPREV;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;A duração do passivo foi calculada em 10,0017 anos (120,0204 meses) através do sistema Venturo da Previc, utilizando o fluxo probabilístico de receitas e despesas previdenciárias na posição de 31/12/2022, equivalente a média ponderada dos prazos dos fluxos de pagamentos de benefícios do Plano, líquidos de contribuições incidentes sobre esses benefícios.;1;Completa;2;31/12/2022 00:00;31/10/2022 00:00;;;1;3191647282;0;30/03/2023 00:00;;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO DE BENEFÍCIOS CEEEPREV;FAMILIA PREVIDENCIA;9.08844E+13;FUNDACAO CEEE DE SEGURIDADE SOCIAL ELETROCEEE;1081
1998002829;PLANO DE BENEFÍCIOS;ATIVO;Patrocinado;Benefício Definido;LC 109;125;A duração do passivo é de 10,4306 anos (125 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;;;1;1974476099;-246763305.2;30/03/2023 00:00;;THIAGO CASTELLO BRANCO PORTAL;2.181;MIBA 2.181;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS;FUNSSEST;3.17876E+13;FUNDACAO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;2292
1997002711;B;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;130;Observações: Duration estabelecida conforme art. 3º da Instrução PREVIC nº 33/2020.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;Avaliação Atuarial referente ao encerramento do exercício de 2022.;;1;12619563561;-218657528.4;30/03/2023 00:00;;RAFAEL PORTO DE ALMEIDA                                               ;1738;1738;todo;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS - PLANO B;FORLUZ;1.65399E+13;FUNDACAO FORLUMINAS DE SEGURIDADE SOCIAL FORLUZ;1479
1979001529;PBB;ATIVO;Patrocinado;Benefício Definido;LC 108/109;198;A duracao do passivo e de aproximadamente 198 meses (16,5202 anos), calculada com base nos resultados desta Avaliacao Atuarial, adotando a metodologia definida pela Previc.;1;Completa;2;31/12/2022 00:00;30/11/2022 00:00;;;1;14382343267;-2264426408;30/03/2023 00:00;;CASSIA MARIA NOGUEIRA;1049;1049;RODARTE CONSULTORIA EM ESTATISTICA E SEGURIDADE LTDA - EPP;PLANO BÁSICO DE BENEFÍCIOS;FAPES;3.97695E+11;FUNDACAO DE ASSISTENCIA E PREVIDENCIA SOCIAL DO BNDES - FAPES;391
1995003311;FPP;ATIVO;Patrocinado;Contribuição Variável;LC 109;101;A duração do passivo foi calculada de acordo com o sistema Venturo disponibilizado pela Instrução Normativa n° 33/2020 da PREVIC, considerando o fluxo de benefícios posicionado em 31/12/2022.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;;;1;1349002934;0;30/03/2023 00:00;;JORGE JOAO DA SILVEIRA SOBRINHO;920;920;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA;FPP;1.08904E+12;FORD PREVIDENCIA PRIVADA;3383
1995002992;TRAMONTINAPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;144;A duração do passivo é de 11,9731 anos (144 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/08/2022 00:00;;;1;245130952.5;-1355466.47;30/03/2023 00:00;;RAPHAEL BOSCO TEIXEIRA MONTELLO;2031;2031;TOWERS WATSON CONSULTORIA LTDA;PLANO DE BENEFÍCIOS TRAMONTINAPREV;TRAMONTINAPREV;9.72631E+11;TRAMONTINAPREV - SOCIEDADE PREVIDENCIARIA;3321
2004000465;INDUSPREV - SENAI/SP;ATIVO;Patrocinado;Contribuição Variável;LC 109;98;O cálculo da duration do passivo é realizado com base na metodologia definida na IN n° 33/2020. A duration calculada reflete somente a parcela de benefício definido do Plano INDUSPREV - SENAI/SP.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;0;;1;1408706683;-162660365.1;30/03/2023 00:00;;CLAUDIA CAMPESTRINI PINTO;887;887;JUNQUEIRA DE CARVALHO E MURGEL ADVOGADOS ASSOCIADOS;INDUSPREV - SENAI/SP;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2004000465;INDUSPREV - SENAI/SP;ATIVO;Patrocinado;Contribuição Variável;LC 109;98;O cálculo da duration do passivo é realizado com base na metodologia definida na IN n° 33/2020. A duration calculada reflete somente a parcela de benefício definido do Plano INDUSPREV - SENAI/SP.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;0;;1;1408706683;-162660365.1;30/03/2023 00:00;;CLAUDIA CAMPESTRINI PINTO;887;887;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL;INDUSPREV - SENAI/SP;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1999002865;02-B;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;94;Calculada por meio do Sistema Venturo, Portaria PREVIC N.º 835 de 01/12/2020, publicada no DOU de 03/12/2020.;1;Completa;2;31/12/2022 00:00;30/06/2022 00:00;;;1;374522384.7;0;30/03/2023 00:00;;CARLOS RENATO AZEVEDO;1375;1375;todo;PLANO DE BENEFÍCIOS 02-B;PREVINORTE;3.63715E+12;PREVINORTE - FUNDACAO DE PREVIDENCIA COMPLEMENTAR;792
1980001911;BANDEPREV;ATIVO;Patrocinado;Benefício Definido;LC 109;110;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na legislação vigente.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;2106981027;0;30/03/2023 00:00;;SILVIO LOPES DA SILVA JUNIOR;1103;1103;todo;PLANO BASICO - PARTICIPANTES DOS GRUPOS G0, G1 E G2;BANDEPREV;1.1002E+13;BANDEPREV BANDEPE PREVIDENCIA SOCIAL;1136
2013001819;AB FREIOS;ATIVO;Patrocinado;Contribuição Variável;LC 109;120;A duração do passivo do Plano é calculada conforme a legislação e representa a média dos prazos dos fluxos anuais de pagamentos de benefícios líquidos, ponderados pelo valor presente desses. Tendo em vista a característica de Plano de Contribuição Variável, a duração para o Plano é de 10 anos, conforme especificado na Instrução Normativa PREVIC nº 33 de outubro de 2020.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;0;;1;19675562.73;0;30/03/2023 00:00;;NEWTON CEZAR CONDE;549;549;CONDE CONSULTORIA ATUARIAL LTDA;PLANO DE APOSENTADORIA AB FREIOS;MULTIBRA;3.04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1998005992;PLANO ESPECIAL 1;ATIVO;Patrocinado;Benefício Definido;LC 109;86;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na legislação vigente.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;4924521.52;0;30/03/2023 00:00;;SILVIO LOPES DA SILVA JUNIOR;1103;1103;todo;PLANO ESPECIAL Nº 1 DE APOSENTADORIA SUPLEMENTAR;BANDEPREV;1.1002E+13;BANDEPREV BANDEPE PREVIDENCIA SOCIAL;1136
1998006018;PLANO ESPECIAL 2;ATIVO;Patrocinado;Benefício Definido;LC 109;77;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2022, apurados de acordo com o previsto na legislação em vigor.;1;Completa;2;31/12/2022 00:00;31/07/2022 00:00;;;1;10877368.2;0;30/03/2023 00:00;;SILVIO LOPES DA SILVA JUNIOR;1103;1103;todo;PLANO ESPECIAL Nº 2 DE APOSENTADORIA SUPLEMENTAR;BANDEPREV;1.1002E+13;BANDEPREV BANDEPE PREVIDENCIA SOCIAL;1136
1991001411;WSS;ATIVO;Patrocinado;Contribuição Variável;LC 109;131;Observações: Duration estabelecida conforme art. 3º da Instrução PREVIC nº 33/2020.;1;Completa;2;31/12/2022 00:00;30/09/2022 00:00;Avaliação Atuarial referente ao encerramento do exercício de 2022.;;1;1787678122;-22882675.45;30/03/2023 00:00;;KAREN TRESSINO;1123;1123;todo;PLANO DE BENEFÍCIOS WEG;WEG;7.93781E+13;WEG SEGURIDADE SOCIAL;1051
2000002374;PLANO PRÉ-75;ATIVO;Patrocinado;Benefício Definido;LC 109;109;A duração do passivo é de 9,0602 anos (109 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Instrução Normativa nº 33, de 23/10/2020, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc.;1;Completa;2;31/12/2022 00:00;31/12/2022 00:00;;;1;3287270994;-24675824.32;30/03/2023 00:00;;JOANA FREGUGLIA MACHADO CARNEIRO                                      ;2573;2573;TOWERS WATSON CONSULTORIA LTDA;PLANO DE COMPLEMENTAÇÃO DE APOSENTADORIAS E PENSÕES DO BANESPA;BANESPREV;5.71253E+13;BANESPREV FUNDO BANESPA DE SEGURIDADE SOCIAL;93
