NU_CNPB_PLANO_DA;SG_PLANO_DA;NM_SITUACAO_PLANO_DA;NM_CARACTERISTICA;NM_MODALIDADE;NM_LEGISLACAO;NU_DURATION_MESES;TE_OBSERVACAO_DURATION;CS_MOTIVO;TIPO;CS_SITUACAO;DT_AVALIACAO;DT_CADASTRO;TE_OBSERVACOES;TE_RELATORIOS;IN_PATRIMONIO_GRUPO;VL_PATRIMONIO_COBERTURA;VL_INSUFICIENC_COBERTURA;DT_TRANSMISSAO;ID_RETIFICADA;NM_ATUARIO;NU_REGISTRO_MIBA;NU_REGISTRO_MTE;NM_EMPRESA_EXTERNA;NM_PLANO_DA;SG_EFPC_DA;NU_CNPJ_EFPC_DA;NM_RAZAO_SOCIAL_EFPC_DA;NU_MATRICULA_EFPC
2002000956;PREV-RENDA;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;121;Duration calculada por meio do Sistema Venturo.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-11-30 00:00:00.0000000;;NULL;1;186171808.38;0.00;2024-03-28 00:00:00.0000000;NULL;MARIA DA FE DA COSTA PINTO;746;746;todo;PLANO PREV-RENDA;ICATUFMP;1,12902E+12;ICATU FUNDO MULTIPATROCINADO;3438
1979001774;PLANO UNIFICADO BD;ATIVO;Patrocinado;Benefício Definido;LC 108/109;110;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com a legislação em vigor.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;6953419117.58;0.00;2024-03-28 00:00:00.0000000;NULL;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO UNIFICADO DE BENEFÍCIO DEFINIDO  BD;FUNDACAO COPEL;7,50549E+13;FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL;285
1998005283;PBPIII;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;132;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com a legislação em vigor.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;6627271544.35;-70935303.12;2024-03-28 00:00:00.0000000;NULL;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS PREVIDENCIÁRIOS III;FUNDACAO COPEL;7,50549E+13;FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL;285
2006000756;PLANO PECÚLIO;ATIVO;Patrocinado;Benefício Definido;LC 108/109;999;Dadas as características do Plano de Pecúlio, conclui-se pela inviabilidade técnica do cálculo da duração do passivo, nos termos da legislação vigente.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;0.00;0.00;2024-03-28 00:00:00.0000000;NULL;TIAGO TADEU MONTINI CALCADA;1.666;1311480177-2;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE PECÚLIO;FUNDACAO COPEL;7,50549E+13;FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL;285
1986000265;BÁSICO;ATIVO;Patrocinado;Benefício Definido;LC 109;98;A duração do passivo foi calculada em 8,1312 anos através do sistema Venturo da Previc, utilizando o fluxo probabilístico de receitas e despesas previdenciárias na posição de 31/12/2023, equivalente a média ponderada dos prazos dos fluxos de pagamentos de benefícios do Plano, líquidos de contribuições incidentes sobre esses benefícios.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;636277076.88;-20564966.59;2024-03-28 00:00:00.0000000;NULL;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO DE BENEFÍCIO DEFINIDO (BÁSICO);BASES;1,48558E+13;FUNDACAO BANEB DE SEGURIDADE SOCIAL=BASES;121
1990001165;VIVAPREV;ATIVO;Instituído;Contribuição Definida;LC 109;58;A duration do passivo é definida a partir do valor presente do fluxo atuarial líquido do plano de benefícios, trazido a valor presente com base na taxa real de juros utilizada na avaliação atuarial, ponderado pelo tempo acumulado do fluxo, conforme Resolução PREVIC nº 23/2023 e sistema Venturo da PREVIC.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;O presente documento tem como finalidade apresentar o Parecer Técnico Atuarial , decorrente da Avaliação Atuarial Anual, referente ao encerramento do exercício de 2023.;NULL;1;1718270721.16;0.00;2024-03-28 00:00:00.0000000;NULL;DANIEL PEREIRA DA SILVA;NULL;1146;todo;PLANO VIVA DE PREVIDÊNCIA E PECÚLIO;VIVA;1,8869E+13;FUNDACAO VIVA DE PREVIDENCIA;4683
2009002083;CD XPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;Plano CD puro, sem benefícios concedidos calculados atuarialmente. Duration lançada conforme estabelecido no art. 53 da Resolução Previc nº 23/2023.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;24871700.29;NULL;2024-03-28 00:00:00.0000000;NULL;MARIA DA FE DA COSTA PINTO;746;746;todo;PLANO DE APOSENTADORIA CD XPREV;ICATUFMP;1,12902E+12;ICATU FUNDO MULTIPATROCINADO;3438
2018001892;PREVCOM MULTI (SERVIDOR);ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Conforme o artigo 4º, da Instrução PREVIC nº 33, de 23/10/2020: “Art. 4º Os fluxos de pagamentos de benefícios de cada plano devem considerar os benefícios a conceder e concedidos que tenham seu valor ou nível previamente estabelecido e cujo custeio seja determinado atuarialmente, de forma a assegurar sua concessão e manutenção, bem como os benefícios concedidos que adquiriram característica de benefício definido na fase de concessão.”;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;0;NULL;1;23550934.52;NULL;2024-03-28 00:00:00.0000000;NULL;NEWTON CEZAR CONDE;549;549;CONDE CONSULTORIA ATUARIAL LTDA;PLANO DE BENEFÍCIOS PREVCOM MULTI;SP-PREVCOM;1,54014E+13;FUNDACAO DE PREVIDENCIA COMPLEMENTAR DO ESTADO DE SAO PAULO;4707
2017000256;PLANO III;ATIVO;Patrocinado;Contribuição Definida;LC 108/109;120;Por se tratar de um Plano de Contribuição Definida sem parcela de risco atuarial, utilizamos a duration de 10 anos em linha com a legislação em vigor.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;55532110.60;NULL;2024-03-28 00:00:00.0000000;NULL;JORGE JOAO DA SILVEIRA SOBRINHO;920;920;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO III DE APOSENTADORIA;BANESES;2,81651E+13;FUNDACAO BANESTES DE SEGURIDADE SOCIAL;81
1999002318;PFIZER PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;125;Duration calculada com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na legislação vigente.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-06-30 00:00:00.0000000;;NULL;1;655429256.79;-100971.58;2024-03-28 00:00:00.0000000;NULL;ALESSANDRA CRISTINA DA SILVA;1322;1322;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS PFIZER PREV;PFIZER PREV;3,36109E+12;PFIZER PREV - SOCIEDADE DE PREVIDENCIA PRIVADA;3945
2000007538;PLANO MISTO;ATIVO;Patrocinado;Contribuição Definida;LC 109;46;A duração do passivo é de 3,8178 anos (46 meses) e foi apurada com base nos resultados desta avaliação atuarial adotando a metodologia definida pela Previc na Resolução Previc nº 23, de 14/08/2023, após preenchimento, pela Entidade, dos fluxos de pagamentos de benefícios do plano, líquidos de contribuições incidentes sobre esses benefícios, no Sistema Venturo do site da Previc. Para essa apuração, consideram-se todos os grupos de custeio.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;777097838.77;0.00;2024-03-28 00:00:00.0000000;NULL;VALÉRIA AMADEU MONTEIRO;845;845;TOWERS WATSON CONSULTORIA LTDA;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS N° 1;PREVIDÊNCIA USIMINAS;1,66195E+13;PREVIDENCIA USIMINAS;1033
1998004147;UNERJ PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;103;A duração do passivo é de aproximadamente 103 meses (8,5735 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo.;NULL;1;23189218.09;-55656.72;2024-03-28 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;todo;PLANO UNERJ PREV;PREVISC;8,01509E+13;SOC DE PREV COMPL DO SISTEMA FED DA IND DO ESTADO DE SC;1911
2000006183;FIESCPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;134;A duração do passivo é de aproximadamente 134 meses (11,1510 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo ;NULL;1;575423685.80;0.00;2024-03-28 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;todo;PLANO DE BENEFÍCIOS FIESCPREV;PREVISC;8,01509E+13;SOC DE PREV COMPL DO SISTEMA FED DA IND DO ESTADO DE SC;1911
1998001229;PLANO II;ATIVO;Patrocinado;Contribuição Variável;LC 108/109;128;Duration calculado com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na legislação em vigor.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;2194999161.06;-87062550.82;2024-03-28 00:00:00.0000000;NULL;JORGE JOAO DA SILVEIRA SOBRINHO;920;920;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO II DE APOSENTADORIA;BANESES;2,81651E+13;FUNDACAO BANESTES DE SEGURIDADE SOCIAL;81
1998005518;UNIVALIPREVIDENCIA;ATIVO;Patrocinado;Contribuição Variável;LC 109;130;A duração do passivo é de aproximadamente 130 meses (10,8075 anos), calculada com base nos resultados desta Avaliação Atuarial, adotando a metodologia definida pela Previc. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo ;NULL;1;696957807.51;-6815358.85;2024-03-28 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;todo;PLANO DE BENEFÍCIOS UNIVALIPREVIDÊNCIA;PREVISC;8,01509E+13;SOC DE PREV COMPL DO SISTEMA FED DA IND DO ESTADO DE SC;1911
1998003711;MISTO I;ATIVO;Patrocinado;Contribuição Definida;LC 109;138;A duração do passivo foi calculada em 11,5226 anos através do sistema Venturo da Previc, utilizando o fluxo probabilístico de receitas e despesas previdenciárias na posição de 31/12/2023, equivalente a média ponderada dos prazos dos fluxos de pagamentos de benefícios do Plano, líquidos de contribuições incidentes sobre esses benefícios.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;347758884.60;-13624566.21;2024-03-28 00:00:00.0000000;NULL;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO MISTO DE BENEFÍCIOS PREVIDENCIÁRIOS Nº 001;BASES;1,48558E+13;FUNDACAO BANEB DE SEGURIDADE SOCIAL=BASES;121
2020002711;FAMÍLIA ATLÂNTICO;ATIVO;Instituído;Contribuição Definida;LC 109;120;Plano CD puro, sem benefícios concedidos calculados atuarialmente. Duration lançada conforme estabelecido no art. 53 da Resolução Previc nº 23/2023.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;1413703.42;NULL;2024-03-28 00:00:00.0000000;NULL;MARIA DA FE DA COSTA PINTO;746;746;todo;PLANO FAMÍLIA ATLÂNTICO;FATL;7,11021E+12;FUNDACAO ATLANTICO DE SEGURIDADE SOCIAL;4203
2000001319;PBS - TELE NORTE CELULAR;ATIVO;Patrocinado;Benefício Definido;LC 109;114;Duration calculada por meio do Sistema Venturo.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-31 00:00:00.0000000;;NULL;1;60947712.33;0.00;2024-03-28 00:00:00.0000000;NULL;MARIA DA FE DA COSTA PINTO;746;746;todo;PLANO PBS - TELE NORTE CELULAR;FATL;7,11021E+12;FUNDACAO ATLANTICO DE SEGURIDADE SOCIAL;4203
1981001565;PQ PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;144;A duração do passivo foi calculada de acordo com o sistema Venturo da PREVIC, considerando o fluxo de benefícios e contribuições posicionado em 31/12/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;40053519.16;-3378436.81;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;GAMA CONSULTORES ASSOCIADOS LTDA;PLANO DE BENEFÍCIOS PQ PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1981001565;PQ PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;144;A duração do passivo foi calculada de acordo com o sistema Venturo da PREVIC, considerando o fluxo de benefícios e contribuições posicionado em 31/12/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;40053519.16;-3378436.81;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS PQ PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1981001565;PQ PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;144;A duração do passivo foi calculada de acordo com o sistema Venturo da PREVIC, considerando o fluxo de benefícios e contribuições posicionado em 31/12/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;40053519.16;-3378436.81;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS PQ PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1981001565;PQ PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;144;A duração do passivo foi calculada de acordo com o sistema Venturo da PREVIC, considerando o fluxo de benefícios e contribuições posicionado em 31/12/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;40053519.16;-3378436.81;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS PQ PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
1904000118;CAPEC;ATIVO;Patrocinado;Benefício Definido;LC 108/109;0;"Como a CAPEC é um plano de benefícios de pagamento único (Pecúlios), não se aplica o conceito ""duração do passivo"". Cabe ressaltar que não há reserva matemática e seu regime financeiro é repartição simples, avaliado pelo período de um ano. No entanto, registramos o valor ""0"" para que não houvesse impedimento para o envio do DA à PREVIC.";1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;Não se refere a avaliação por fato relevante, mas de encerramento de exercício.;NULL;1;0.00;0.00;2024-03-28 00:00:00.0000000;NULL;VICTOR DE FREITAS SODRE;087212/00131/MG;3594 MIBA;CAIXA DE PREVIDENCIA DOS FUNCS DO BANCO DO BRASIL;CARTEIRA DE PECÚLIOS;PREVI/BB;3,37545E+13;CAIXA DE PREVIDENCIA DOS FUNCS DO BANCO DO BRASIL;1781
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;102;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;22686284.28;0.00;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;GAMA CONSULTORES ASSOCIADOS LTDA;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;102;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;22686284.28;0.00;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;102;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;22686284.28;0.00;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2010001338;PLANO MJN PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;102;Duration obtida pelo fluxo de benefícios do plano e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o previsto na Portaria da PREVIC.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;22686284.28;0.00;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA MJN PREV;MULTIPREV;6,78462E+13;MULTIPREV FUNDO MULTIPLO DE PENSAO;2258
2000001238;PBS - TELE NORDESTE CELULAR;ATIVO;Patrocinado;Benefício Definido;LC 109;112;A duração do Plano PBS – Tele Nordeste Celular é de 9,37 anos e (112 meses) foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Instrução Resolução PREVIC nº 23, de 14/08/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000; ;NULL;1;28050139.24;0.00;2024-03-28 00:00:00.0000000;NULL;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE BENEFÍCIOS PBS TELE NORDESTE CELULAR;ICATUFMP;1,12902E+12;ICATU FUNDO MULTIPATROCINADO;3438
2000001238;PBS - TELE NORDESTE CELULAR;ATIVO;Patrocinado;Benefício Definido;LC 109;112;A duração do Plano PBS – Tele Nordeste Celular é de 9,37 anos e (112 meses) foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Instrução Resolução PREVIC nº 23, de 14/08/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000; ;NULL;1;28050139.24;0.00;2024-03-28 00:00:00.0000000;NULL;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE BENEFÍCIOS PBS TELE NORDESTE CELULAR;ICATUFMP;1,12902E+12;ICATU FUNDO MULTIPATROCINADO;3438
1995003247;PLANO DE APOSENTADORIA;ATIVO;Patrocinado;Contribuição Definida;LC 109;1;Não aplicável.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;461008149.91;NULL;2024-03-28 00:00:00.0000000;NULL;FERNANDA COUTINHO MATHIAS;843;843;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE APOSENTADORIA TETRA PAK PREV;TETRA PAK PREV;9,70542E+11;TETRA PAK PREV - SOCIEDADE DE PREVIDENCIA PRIVADA;3407
2019002711;PREVI FAMÍLIA (FAMÍLIA);ATIVO;Instituído;Contribuição Definida;LC 109;0;"O Plano Previ Família é um plano setorial instituído, estruturado na modalidade de contribuição definida, ainda em fase de acumulação de recursos. Os benefícios previstos no Regulamento devem ser todos ajustados permanentemente aos saldos de conta individualizados. Portanto, como não há formação de passivo atuarial (reserva matemática), não se aplica o conceito ""duração do passivo"". Sendo assim, registramos o valor ""0"" para que não haja impedimento para o envio do DA à PREVIC.";1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;O Plano Previ Família é um plano setorial administrado pela Previ, tendo a ABRAPP - Associação Brasileira das Entidades Fechadas de Previdência Complementar como instituidor. Cadastrado na PREVIC como plano de benefícios de contribuição definida.;NULL;1;329867926.40;NULL;2024-03-28 00:00:00.0000000;NULL;VICTOR DE FREITAS SODRE;087212/00131/MG;3594 MIBA;CAIXA DE PREVIDENCIA DOS FUNCS DO BANCO DO BRASIL;PLANO SETORIAL PREVI FAMÍLIA;PREVI/BB;3,37545E+13;CAIXA DE PREVIDENCIA DOS FUNCS DO BANCO DO BRASIL;1781
2012000819;PAI I;ATIVO;Instituído;Contribuição Definida;LC 109;999;Valor estabelecido hipoteticamente em 999, por ser um campo com preenchimento de valor numérico obrigatório. Não foi apurada a Duration do Passivo, pois o Plano é estruturado na modalidade de Contribuição Definida e não detém benefícios pelo qual seu valor ou nível seja previamente estabelecido e cujo custeio seja determinado atuarialmente.;1;Simplificada;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;;NULL;1;21625875.60;NULL;2024-03-28 00:00:00.0000000;NULL;JOSE ROBERTO SANTOS MONTELLO;426;426;JESSE MONTELLO SERVICOS TECNICOS EM ATUARIA E ECON LTDA;PLANO ASSOCIATIVO INFRAPREV FAMÍLIA;INFRAPREV;2,76444E+13;INSTITUTO INFRAERO DE SEGURIDADE SOCIAL;59
1996003811;FUJITSU;ATIVO;Patrocinado;Contribuição Variável;LC 109;102;A duração do Plano de Aposentadoria Fujitsu do Brasil Ltda. é de 8,56 anos e foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Resolução PREVIC nº 23, de 14/08/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-08-31 00:00:00.0000000;;NULL;1;23467541.32;0.00;2024-03-28 00:00:00.0000000;NULL;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE BENEFÍCIOS FUJITSU DO BRASIL LTDA;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1995000892;ARCH;ATIVO;Patrocinado;Contribuição Variável;LC 109;111;Duration calculada de acordo com os critérios definidos pela Resolução Previc nº 23/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-06-30 00:00:00.0000000;Reavaliação Atuarial Anual;NULL;1;29695791.03;0.00;2024-03-28 00:00:00.0000000;NULL;RAFAEL CARLOS MEIRA CHAVES;2145;2145;todo;PLANO DE BENEFÍCIOS INNOVATIVE WATER CARE;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
2008003329;SAE TOWERS PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;0;O Plano de Benefícios SAE Towers Prev é avaliado pelo método de Repartição de Capitais de Cobertura, portanto, a duração do passivo não é aplicável.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-09-30 00:00:00.0000000;;NULL;1;29105288.40;0.00;2024-03-28 00:00:00.0000000;NULL;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE BENEFÍCIOS SAE TOWERS PREV;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1999004965;POUPREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;146;Duration calculada com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com o sistema Venturo, de acordo com a legislação em vigor.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-10-31 00:00:00.0000000;;NULL;1;558128462.77;0.00;2024-03-28 00:00:00.0000000;NULL;MARIANA ABIGAIR DE SOUZA SABINO                                       ;2567;2567;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO PROGRAMADO DE BENEFÍCIOS DA POUPREV;POUPREV;2,98216E+12;POUPREV - FUNDACAO DE SEGURIDADE SOCIAL;3887
2007001292;FIEMTPREV;ATIVO;Patrocinado;Contribuição Definida;LC 109;120;De acordo com o disposto no art. 52º, primeiro parágrafo da Resolução PREVIC nº 23/2023, e considerando tratar-se de Plano estruturado exclusivamente na modalidade Contribuição Definida, adotou-se a duração de dez anos. ;1;Completa;2;2023-12-31 00:00:00.0000000;2023-12-31 00:00:00.0000000;Nulo. ;NULL;1;16851712.76;0.00;2024-03-28 00:00:00.0000000;NULL;THIAGO FIALHO DE SOUZA;2170;2170;todo;PLANO FIEMTPREV;PREVISC;8,01509E+13;SOC DE PREV COMPL DO SISTEMA FED DA IND DO ESTADO DE SC;1911
1998004392;SGA-PREV;ATIVO;Patrocinado;Contribuição Variável;LC 109;120;Duration calculada com base na parcela de benefício definido do plano, considerando o fluxo de benefícios e contribuições da avaliação atuarial de 31/12/2023, apurados de acordo com a legislação vigente.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-07-31 00:00:00.0000000;;NULL;1;276400133.29;0.00;2024-03-28 00:00:00.0000000;NULL;DANIEL GUIMARAES RAMOS;3868;3868;MERCER HUMAN RESOURCE CONSULTING LTDA.;PLANO DE BENEFÍCIOS SGA-PREV;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1989000665;SESI - BA - PREVIND;ATIVO;Patrocinado;Benefício Definido;LC 109;98;A duração do Plano de Benefícios PREVIND SESI/BA é de 8,16 anos e foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Resolução PREVIC nº 23, de 14/08/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-06-30 00:00:00.0000000; ;NULL;1;20378811.94;0.00;2024-03-28 00:00:00.0000000;NULL;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE BENEFÍCIOS PREVIND - SESI/BA;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
1988002338;SENAI - BA (PREVIND);ATIVO;Patrocinado;Benefício Definido;LC 109;129;A duração do Plano de Benefícios PREVIND SENAI/BA é de 10,77 anos (129 meses) e foi apurada com base nos resultados desta avaliação atuarial, conforme metodologia estabelecida pela Resolução PREVIC nº 23, 14/08/2023.;1;Completa;2;2023-12-31 00:00:00.0000000;2023-06-30 00:00:00.0000000; ;NULL;1;21465834.42;0.00;2024-03-28 00:00:00.0000000;NULL;MAURICIO EDUARDO DE ARAUJO;1312;1312;todo;PLANO DE BENEFÍCIOS PREVIND-SENAI-BA;MULTIBRA;3,04598E+13;MULTIBRA FUNDO DE PENSAO;1482
