NU_CNPB_PLANO_DA;ID_BENEFICIO_DA;NM_BENEFICIO_DA;IN_PROGRAMADO;NM_REGIME_FINANCEIRO;NM_METODO_FINANCIAMENTO;TE_REGRA_NIVEL_BASICO;IN_AGREGACAO
2022001192;115425;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAXIMO{SRB-INSS;BMIN}+ABONO; O BENEFÍCIO NÃO PODE SER INFERIOR AO PISO MÍNIMO VIGENTE; SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS-DE-PARTICIPAÇÃO, ANTERIORES À DATA DE INÍCIO DO BENEFÍCIO, CORRIGIDOS PELO INPC(IBGE); BMIN = MAIOR VALOR ENTRE 10% DO SRB E FA TOR ATUARIAL APLICADO SOBRE DO MONTANTE DE CONTRIBUIÇÕES DO PARTICIPANTE CORRIGIDO; ABONO = 25% DO SRB, NÃO PODENDO SER SUPERIOR A 25% DO TETO DO SALÁRIO-DE-CONTRIBUIÇÃO DO INSS.";0
2022001818;115438;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAXIMO{SRB-INSS;BMIN}+ABONO; O BENEFÍCIO NÃO PODE SER INFERIOR AO PISO MÍNIMO VIGENTE; SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS-DE-PARTICIPAÇÃO, ANTERIORES À DATA DE INÍCIO DO BENEFÍCIO, CORRIGIDOS PELO INPC(IBGE); BMIN = MAIOR VALOR ENTRE 10% DO SRB E FA TOR ATUARIAL APLICADO SOBRE DO MONTANTE DE CONTRIBUIÇÕES DO PARTICIPANTE CORRIGIDO; ABONO = 25% DO SRB, NÃO PODENDO SER SUPERIOR A 25% DO TETO DO SALÁRIO-DE-CONTRIBUIÇÃO DO INSS.";0
1980001618;115244;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"O VALOR INICIAL DE BENEFÍCIO PROGRAMADO DESTINADO A PARTICIPANTE: 
I. PATROCINADO OU AUTOPATROCINADO: CORRESPONDE AO EXCESSO DO SALÁRIO DE BENEFÍCIO SOBRE O VALOR PREVIDÊNCIA SOCIAL, ACRESCIDO, QUANDO DEVIDO, DO ABONO DE APOSENTADORIA E OBSERVADO O VALOR MÍNIMO, SENDO ESTE CORRESPONDENTE AO MAIOR VALOR ENTRE 20% DO SALÁRIO DE BENEFÍCIO DO PARTICIPANTE E O VALOR DA RENDA CALCULADA ATUARIALMENTE COM BASE NA RESERVA DE POUPANÇA DO PARTICIPANTE.
O ABONO DE APOSENTADORIA É DEVIDO NA SUPLEMENTAÇÃO DE APOSENTADORIA REQUERIDA COM O MÍNIMO DE 30 ANOS DE TEMPO DE CONTRIBUIÇÃO À PREVIDÊNCIA E CORRESPONDE A 20% DO SALÁRIO DE BENEFÍCIO DO PARTICIPANTE.
II.EM BPD: CORRESPONDE AO MAIOR VALOR ENTRE:
A) A PROVISÃO MATEMÁTICA INDIVIDUAL; 
B) A RESERVA DE POUPANÇA.
III.EM BPA: CORRESPONDE AO MAIOR VALOR ENTRE:
A) O APURADO PELA APLICAÇÃO DO FATOR DE PROPORÇÃO BPA SOBRE O VALOR DE SUPLEMENTAÇÃO INTEGRAL;
B) O APURADO COM BASE NA RESERVA DE POUPANÇA DO PARTICIPANTE;";0
1985001438;114915;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"1 - A SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL SERÁ CONCEDIDA AO PARTICIPANTE QUE TIVER NO MÍNIMO 5 (CINCO) ANOS DE FILIAÇÃO AO PLANO BD, OBSERVADO O DISPOSTO NO PARÁGRAFO ÚNICO DESTE ARTIGO, DESDE QUE LHE TENHA SIDO CONCEDIDA À APOSENTADORIA ESPECIAL PELA PREVIDÊNCIA SOCIAL, CONFORME A IDADE E O TEMPO DE CONTRIBUIÇÃO EXIGIDOS.

2 - PARÁGRAFO ÚNICO - PARA OS PARTICIPANTES QUE SE INSCREVEREM NO PLANO DE BENEFÍCIOS A PARTIR DE 24 DE JANEIRO DE 2013, A CARÊNCIA DE FILIAÇÃO AO PLANO PREVISTA NO CAPUT DESTE ARTIGO PASSARÁ DE 5 (CINCO) ANOS PARA 15 (QUINZE) ANOS.
3 -  A SUPLEMENTAÇÃO DA APOSENTADORIA ESPECIAL CONSISTIRÁ NUMA RENDA MENSAL VITALÍCIA CORRESPONDENTE À DIFERENÇA ENTRE O SALÁRIO-REAL-DE-BENEFÍCIO, REFERIDO NO ARTIGO 69 E O VALOR DA APOSENTADORIA ESPECIAL, CONCEDIDA PELA PREVIDÊNCIA SOCIAL, OBSERVADO O DISPOSTO NO ARTIGO 47 E SEU PARÁGRAFO ÚNICO, GARANTINDO-SE UMA RENDA MÍNIMA DE 20% (VINTE POR CENTO) DO SALÁRIO-REAL-DE-BENEFÍCIO.";0
2000006965;114879;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;SALDO EM COTAS / FATOR ATUARIAL;0
1993003592;114745;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"(100% SRB - INSS) >= 20% SRB

";0
2000008429;115789;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;SISTEMA MISTO;"SALDO DE COTAS, OU SEJA, O RESGATE MENSAL E VITALÍCIO DE UM NÚMERO DE COTAS, DETERMINADO ATUARIALMENTE, EM FUNÇÃO DA QUANTIDADE ACUMULADA NOS FUNDOS INDIVIDUAL E PATROCINADO EXISTENTES EM NOME DO PARTICIPANTE ATIVO OU OPTANTE.
NA CONCESSÃO DO BENEFÍCIO, O PARTICIPANTE DEVERÁ OPTAR PELA FUTURA TRANSFORMAÇÃO EM PENSÃO POR MORTE.";0
2022001656;115798;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAXIMO{SRB-INSS;BMIN}+ABONO; O BENEFÍCIO NÃO PODE SER INFERIOR AO PISO MÍNIMO VIGENTE; SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS-DE-PARTICIPAÇÃO, ANTERIORES À DATA DE INÍCIO DO BENEFÍCIO, CORRIGIDOS PELO INPC(IBGE); BMIN = MAIOR VALOR ENTRE 10% DO SRB E FA TOR ATUARIAL APLICADO SOBRE DO MONTANTE DE CONTRIBUIÇÕES DO PARTICIPANTE CORRIGIDO; ABONO = 25% DO SRB, NÃO PODENDO SER SUPERIOR A 25% DO TETO DO SALÁRIO-DE-CONTRIBUIÇÃO DO INSS.";0
2022001729;115810;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAXIMO{SRB-INSS;BMIN}+ABONO; O BENEFÍCIO NÃO PODE SER INFERIOR AO PISO MÍNIMO VIGENTE; SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS-DE-PARTICIPAÇÃO, ANTERIORES À DATA DE INÍCIO DO BENEFÍCIO, CORRIGIDOS PELO INPC(IBGE); BMIN = MAIOR VALOR ENTRE 10% DO SRB E FA TOR ATUARIAL APLICADO SOBRE DO MONTANTE DE CONTRIBUIÇÕES DO PARTICIPANTE CORRIGIDO; ABONO = 25% DO SRB, NÃO PODENDO SER SUPERIOR A 25% DO TETO DO SALÁRIO-DE-CONTRIBUIÇÃO DO INSS.";0
1994002174;115949;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;IDADE DE ENTRADA;"SRB - RGPS*

RGPS* = BENEFÍCIO DO REGIME GERAL DE PREVIDÊNCIA SOCIAL, CALCULADO HIPOTETICAMENTE DE ACORDO COM AS REGRAS EXISTENTES ANTES DA ALTERAÇÃO INTRODUZIDA PELA LEI 9876/99.
SRB=70% DA MÉDIA ARITMÉTICA DOS 36 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO, LIMITADO CONFORME REGULAMENTO.";0
1979003165;115923;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A 1.1.1998 OU 1.4.1998) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP-ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H)OU25(M)¿CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO:(SRB-INSS)XTO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF.INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF.INTEGRAL. BENEF.MÍN.(SRB-INSS)>=15% DO SRB. POR EQUIVALÊNCIA ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS. 
SUBPLANO BD: BENEF. (ADESÃO A PARTIR DE 1.1.1998 OU 1.4.1998) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO;70%)XSRB¿MÉDIA(UR), BENEF. MÍN. MAIOR QUE 10% OU 20% RESPECTIVAMENTE, DE 70% DO SRB. COM ADESÃO ANTERIOR A 1.1.1998 OU 1.4.1998 SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ 31.12.1997 OU 31.3.1998. ANTECIP. SERÁ POR EQUIVALÊNCIA ATUARIAL.";0
1978000529;115889;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAXIMO{SRB-INSS;BMIN}+ABONO; O BENEFÍCIO NÃO PODE SER INFERIOR AO PISO MÍNIMO VIGENTE; SRB = 80% DA MÉDIA DOS 12 ÚLTIMOS SALÁRIOS-DE-PARTICIPAÇÃO, ANTERIORES À DATA DE INÍCIO DO BENEFÍCIO, CORRIGIDOS PELO INPC(IBGE); BMIN = MAIOR VALOR ENTRE 10% DO SRB E FA TOR ATUARIAL APLICADO SOBRE DO MONTANTE DE CONTRIBUIÇÕES DO PARTICIPANTE CORRIGIDO; ABONO = 25% DO SRB, NÃO PODENDO SER SUPERIOR A 25% DO TETO DO SALÁRIO-DE-CONTRIBUIÇÃO DO INSS.";0
1981001492;115778;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;IDADE DE ENTRADA;"(SRB - RGPS) + AB.

 AB = ABONO (EXCETO OS PARTICIPANTES DAS CATEGORIAS ""A"", ""B"" E ""C"" COM PELO MENOS 25 ANOS DE PLANO)";0
1984000438;115719;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;IDADE DE ENTRADA;(SRB - INSS)>= 0,10 SRB;0
1999004183;115732;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;CAPITALIZAÇÃO FINANCEIRA;[(FI + FP)*(1-U)]/FA, ONDE FI = FUNDO INDIVIDUAL, FP = FUNDO PATROCINADO, U = PERCENTUAL PAGO A VISTA DE ATÉ 20% E FA = FATOR ATUARIAL.;0
1979003092;113727;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A 01.01.1998 ) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP - ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H) OU 25(M) ¿ CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO: (SRB - INSS) X TO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF. INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF. INTEGRAL. BENEF.MÍN.(SRB - INSS)>=15% DO SRB. POR EQUIVAL. ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS. 
SUBPLANO BD: BENEF. (ADESÃO A PARTIR DE 01.01.1998 ) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO;70%) X SRB ¿ MÉDIA(UR), BENEF. MÍN. MAIOR QUE 10% OU 20% RESPECTIVAMENTE, DE 70% DO SRB. COM ADESÃO ANTERIOR A 01.01.1998  SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ 31.12.1997 . ANTECIP. SERÁ POR EQUIVAL. ATUARIAL";0
1982002018;113784;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;"CONSISTIRÁ EM UMA RENDA MENSAL VITALÍCIA APURADA CONSIDERANDO A ANTECIPAÇÃO, POR EQUIVALÊNCIA ATUARIAL, DA SUPLEMENTAÇÃO DA APOSENTADORIA POR TEMPO DE SERVIÇO.
BENEFÍCIO PROPORCIONAL: APURADO POR EQUIVALÊNCIA ATUARIAL.";0
1993000429;113665;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAIOR VALOR ENTRE C E D, ONDE:					
C = ((SRB X %PSO - BPSO) X FACEBO X FAT) >= 25% SRB E		
D = (SRB X 25% X %PSO X FACEBO ) X FAT >= 25% SRB		
%PSO = 85% + 1% POR 12 CONTRIBUIÇOES MENSAIS ATÉ O MÁXIMO DE 15%
FACEBO = PROPORÇAO ENTRE O TEMPO DE PLANO E A CARÊNCIA DE FILIAÇAO À FUNDAÇAO.							
FAT = FATOR REDUTOR ATUARIALMENTE CALCULADO PELA DIFERENÇA ENTRE APOSENTADORIA NORMAL E ESPECIAL.";0
1979002819;113675;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A 01.01.1998 ) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP - ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H) OU 25(M) ¿ CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO: (SRB - INSS) X TO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF. INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF. INTEGRAL. BENEF. MÍN. (SRB - INSS)>=15% DO SRB. POR EQUIVAL. ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS. 
SUBPLANO BD: BENEF. (ADESÃO A PARTIR DE 01.01.1998 ) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO; 70%) X SRB ¿ MÉDIA(UR), BENEF. MÍN. MAIOR QUE 10% DE 70% DO SRB. COM ADESÃO ANTERIOR A 01.01.1998  SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ 31.12.1997 . ANTECIP. SERÁ POR EQUIVAL. ATUARIAL.";0
1982002174;113697;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A  1.4.1998) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP - ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H) OU 25(M) - CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO: (SRB-INSS) X TO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF.INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF. INTEGRAL. BENEF. MÍN. (SRB-INSS)>=15% DO SRB. POR EQUIVAL. ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS.
SUBPLANO BD: BENEF. (ADESÃO A PARTIR DE 1.4.1998) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO; 70%) X SRB¿MÉDIA(UR), BENEF. MÍN. MAIOR QUE 20%, DE 70% DO SRB. COM ADESÃO ANTERIOR A 1.4.1998 SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ  31.03.1998. ANTECIP. SERÁ POR EQUIVAL. ATUARIAL.";0
1979002983;113708;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A 01.01.1998 ) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP-ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H)OU25(M)¿CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO:(SRB-INSS)XTO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF.INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF.INTEGRAL. BENEF.MÍN.(SRB-INSS)>=15% DO SRB. POR EQUIVAL. ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS. 
SUBPLANOS BD: BENEF. (ADESÃO A PARTIR DE 01.01.1998 ) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO;70%)XSRB¿MÉDIA(UR), BENEF. MÍN. MAIOR QUE 10% OU 20% RESPECTIVAMENTE, DE 70% DO SRB. COM ADESÃO ANTERIOR A 01.01.1998  SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ 31.12.1997 ANTECIP. SERÁ POR EQUIVAL. ATUARIAL.";0
1982002247;113868;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A  01.04.1998) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP - ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H) OU 25(M) ¿ CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO: (SRB - INSS) X TO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF. INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF. INTEGRAL. BENEF. MÍN. (SRB - INSS)>=15% DO SRB. POR EQUIVAL. ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS. 
SUBPLANO BD: BENEF. (ADESÃO A PARTIR DE  01.04.1998) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO; 70%) X SRB ¿ MÉDIA(UR), BENEF. MÍN. MAIOR QUE 20% DE 70% DO SRB. COM ADESÃO ANTERIOR A  01.04.1998 SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ 31.03.1998. ANTECIP. SERÁ POR EQUIVAL. ATUARIAL.";0
1979002738;113955;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"SUBPLANO BSPS: BENEF. (ADESÃO ANTERIOR A 1.1.1998 OU 1.4.1998) DEVIDOS AOS INSCRITOS NO PLANO, ATUALIZADOS PELO IGP-ATÉ DIB. COM TS EM ANOS MÍN. DE 30(H) OU 25(M) ¿ CÁLCULO: SRBXFP1 INSSXFP2 SENDO FP1 E FP2 FATOR DE PROPORC. EM FUNÇÃO DO TS, DEMAIS INSCRITOS O CÁLCULO:(SRB-INSS) X TO/TO+K, SRB=MÉDIA DOS 12 ÚLT. SRC, INSS=VALOR HIPOTÉTICO DE BENEF. INTEGRAL DO INSS; TO=TF E K=TEMPO PARA BENEF. INTEGRAL. BENEF.MÍN.(SRB-INSS)>=15% DO SRB. POR EQUIVAL. ATUARIAL EXCETO CUMPRIDAS IDADES E FILIAÇÃO ONDE O VALOR SERÁ MULTIPL. POR 80%, 83%, 86%, 89% E 92% COM TS DE 30, 31, 32, 33 E 34 ANOS. 
SUBPLANO BD: BENEF. (ADESÃO A PARTIR DE 1.1.1998 OU 1.4.1998) DEVIDOS AOS INSCRITOS NO PLANO, CÁLCULO MÁX.(50%+1% POR ANO DE FILIAÇÃO;70%)XSRB¿MÉDIA(UR), BENEF. MÍN. MAIOR QUE 10% OU 20% RESPECTIVAMENTE, DE 70% DO SRB. COM ADESÃO ANTERIOR A 1.1.1998 OU 1.4.1998 SERÁ MULTIPL. POR K/(TO+K),ONDE K=TEMPO PARA BENEF. INTEGRAL E TO=TF ATÉ 31.12.1997 OU 31.3.1998. ANTECIP. SERÁ POR EQUIVAL. ATUARIAL.";0
1979000638;113557;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"S = D 

S = SUPLEMENTAÇÃO DE APOSENTADORIA

D =  DIFERENÇA ENTRE O VALOR DO SALÁRIO DE BENEFÍCIO E O VALOR DA PRESTAÇÃO MENSAL RECEBIDA DO REGIME OFICIAL DE PREVIDÊNCIA";0
1982002719;113512;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAX[(20% X SRB); (SRB - TPC) + (ABONO X MIN(SRB;TETO MÉDIO))], SENDO ABONO= 20,0% , TPC = TETO PREVIMINAS CORRIGIDO - PARA OS BENEFÍCIOS CONCEDIDOS ATÉ A DATA DA APROVAÇÃO DO SALDAMENTO. 

APÓS A APROVAÇÃO, O BENEFÍCIO SERÁ REDUZIDO MEDIANTE APLICAÇÃO DO FATOR (T/(T+N),  ONDE T = TEMPO DE EMPRESA EM MESES P/PARTICIPANTES INSCRITOS ATÉ 05/2000; T = TEMPO DE CONTRIBUIÇÃO EM MESES PARA OS PARTICIPANTES INSCRITOS APÓS 05/2000; E N = TEMPO PREVISTO DE ATIVIDADE RESIDUAL. O BSA SERÁ ATUALIZADO MONETARIAMENTE E SERÁ DEVIDO NA APOSENTADORIA PROGRAMADA.";0
1994001518;113496;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAX[(20% X SRB); (SRB - TPC) + (ABONO X MIN(SRB;TETO MÉDIO))], SENDO ABONO= 20,0%
  
TPC = TETO PREVIMINAS CORRIGIDO";0
1982002883;113480;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MAX[(20% X SRB); (SRB - TPC) + (ABONO X MIN(SRB;TETO MÉDIO))], SENDO ABONO= 20,0%
  
TPC = TETO PREVIMINAS CORRIGIDO
SRB = SALÁRIO REAL DE BENEFÍCIO (MÉDIA DOS 12 ÚLTIMOS SALÁRIOS DE PARTICIPAÇÃO, LIMITADOS A 3 XTP (TETO PREVIMINAS)).";0
1992001065;112921;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;IDADE DE ENTRADA;"OBSERVADOS OS LIMITES MÍNIMO E MÁXIMO, CORRESPONDE AO MAIOR VALOR ENTRE: A DIFERENÇA DO SALÁRIO REAL DE BENEFÍCIO E O VALOR REAL, OU HIPOTETICAMENTE CALCULADO (QUANDO O PERÍODO BÁSICO DE CÁLCULO DO RGPS E DA PREVSAN FOREM DIFERENTES), DA APOSENTADORIA DO RGPS, MULTIPLICADA POR TANTOS TRINTA AVOS QUANTOS FOREM OS ANOS DE CONTRIBUIÇÃO PARA O RGPS ATÉ O LIMITE MÁXIMO DE 30/30 (TRINTA/TRINTA) AVOS; OU 15% DO SALÁRIO REAL DE BENEFÍCIO, MULTIPLICADO POR TANTOS TRINTA AVOS QUANTOS FOREM OS ANOS DE CONTRIBUIÇÃO PARA O RGPS ATÉ O LIMITE MÁXIMO DE 30/30 (TRINTA/TRINTA) AVOS. SUPLEMENTAÇÃO MÍNIMA: VALOR ATUARIALMENTE CALCULADO EM FUNÇÃO DAS CONTRIBUIÇÕES E JÓIAS PESSOAIS. SUPLEMENTAÇÃO MÁXIMA: O VALOR DA APOSENTADORIA DO RGPS MAIS A SUPLEMENTAÇÃO, NÃO PODERÁ EXCEDER À MÉDIA DOS 12 ÚLTIMOS SALÁRIOS REAIS DE CONTRIBUIÇÃO, ATUALIZADOS PELO INPC, ACRESCIDO DE 25% DO TETO DO RGPS.";0
1994004411;113005;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;IDADE DE ENTRADA;"(SRB - 9 X UMP) >= 15% DO SRB;
ONDE: SRB = SALÁRIO REAL DE BENEFÍCIO = 80% DA MÉDIA DOS SALÁRIOS DE PARTICIPAÇÃO DOS ÚLTIMOS 12 MESES, CORRIGIDOS; E
UMP = UNIDADE MONETÁRIA PREVINDUS.";0
1996002392;113014;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;IDADE DE ENTRADA;"(SRB - 9 X UMP) >= 15% DO SRB;
ONDE: SRB = SALÁRIO REAL DE BENEFÍCIO = 80% DA MÉDIA DOS SALÁRIOS DE PARTICIPAÇÃO DOS ÚLTIMOS 12 MESES, CORRIGIDOS; E
UMP = UNIDADE MONETÁRIA PREVINDUS.";0
1979003556;112802;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;CRÉDITO UNITÁRIO PROJETADO;A SUPLEMENTAÇÃO INICIAL CORRESPONDE A APLICAÇÃO, SOBRE O SALÁRIO DE BENEFÍCIO,DO PERCENTUAL ADOTADO PELA PREVIDÊNCIA SOCIAL NO CÁLCULO DA RESPECTIVA APOSENTADORIA,DEDUZIDO O VALOR DA RENDA MENSAL INICIAL PAGA PELO INSS.A SUPLEMENTAÇÃO INICIAL NÃO PODERÁ SER INFERIOR A 20% DO SALÁRIO DE BENEFÍCIO, APLICADO SOBRE ESTE O PERCENTUAL ADOTADO PELA PREVIDÊNCIA SOCIAL NA RESPECTIVA APOSENTADORIA.;0
1995002518;112372;SUPLEMENTAÇÃO DE APOSENTADORIA ESPECIAL;1;Capitalização;AGREGADO;"MIN(S;8) X MAX(0,136; MIN(0,034+0,102 X S;0,34)), ONDE S=SALÁRIO-REAL-DE-BENEFÍCIO EXPRESSO EM QUANTIDADE DE UNIDADES SALARIAIS DO PLANO.";0
